id,original,num_pronunciations,word_count,tier,media_stem,forvo_url
7143220,Чи потрібен мені рецепт?,3,4,tier3,uk_7143220,https://forvo.com/word/%D0%A7%D0%B8%20%D0%BF%D0%BE%D1%82%D1%80%D1%96%D0%B1%D0%B5%D0%BD%20%D0%BC%D0%B5%D0%BD%D1%96%20%D1%80%D0%B5%D1%86%D0%B5%D0%BF%D1%82%3F/#uk
7143201,Чи є податок з продажу?,3,5,tier3,uk_7143201,https://forvo.com/word/%D0%A7%D0%B8%20%D1%94%20%D0%BF%D0%BE%D0%B4%D0%B0%D1%82%D0%BE%D0%BA%20%D0%B7%20%D0%BF%D1%80%D0%BE%D0%B4%D0%B0%D0%B6%D1%83%3F/#uk
7143197,Чи є у вас ця модель в інших кольорах?,3,9,tier3,uk_7143197,https://forvo.com/word/%D0%A7%D0%B8%20%D1%94%20%D1%83%20%D0%B2%D0%B0%D1%81%20%D1%86%D1%8F%20%D0%BC%D0%BE%D0%B4%D0%B5%D0%BB%D1%8C%20%D0%B2%20%D1%96%D0%BD%D1%88%D0%B8%D1%85%20%D0%BA%D0%BE%D0%BB%D1%8C%D0%BE%D1%80%D0%B0%D1%85%3F/#uk
1150463,Шахтар Донецьк,3,2,tier3,uk_1150463,https://forvo.com/word/%D0%A8%D0%B0%D1%85%D1%82%D0%B0%D1%80%20%D0%94%D0%BE%D0%BD%D0%B5%D1%86%D1%8C%D0%BA/#uk
1415565,Юрій Віталійович Луценко,3,3,tier3,uk_1415565,https://forvo.com/word/%D0%AE%D1%80%D1%96%D0%B9%20%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87%20%D0%9B%D1%83%D1%86%D0%B5%D0%BD%D0%BA%D0%BE/#uk
7143205,Я добре провів цей вечір із тобою,3,7,tier3,uk_7143205,https://forvo.com/word/%D0%AF%20%D0%B4%D0%BE%D0%B1%D1%80%D0%B5%20%D0%BF%D1%80%D0%BE%D0%B2%D1%96%D0%B2%20%D1%86%D0%B5%D0%B9%20%D0%B2%D0%B5%D1%87%D1%96%D1%80%20%D1%96%D0%B7%20%D1%82%D0%BE%D0%B1%D0%BE%D1%8E/#uk
7149184,Я забув свій пароль,3,4,tier3,uk_7149184,https://forvo.com/word/%D0%AF%20%D0%B7%D0%B0%D0%B1%D1%83%D0%B2%20%D1%81%D0%B2%D1%96%D0%B9%20%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C/#uk
7144998,Я маю поговорити з касиром,3,5,tier3,uk_7144998,https://forvo.com/word/%D0%AF%20%D0%BC%D0%B0%D1%8E%20%D0%BF%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B8%D1%82%D0%B8%20%D0%B7%20%D0%BA%D0%B0%D1%81%D0%B8%D1%80%D0%BE%D0%BC/#uk
7145030,Я не впевнений щодо цієї дати,3,6,tier3,uk_7145030,https://forvo.com/word/%D0%AF%20%D0%BD%D0%B5%20%D0%B2%D0%BF%D0%B5%D0%B2%D0%BD%D0%B5%D0%BD%D0%B8%D0%B9%20%D1%89%D0%BE%D0%B4%D0%BE%20%D1%86%D1%96%D1%94%D1%97%20%D0%B4%D0%B0%D1%82%D0%B8/#uk
7144980,Я погано почуваюся,3,3,tier3,uk_7144980,https://forvo.com/word/%D0%AF%20%D0%BF%D0%BE%D0%B3%D0%B0%D0%BD%D0%BE%20%D0%BF%D0%BE%D1%87%D1%83%D0%B2%D0%B0%D1%8E%D1%81%D1%8F/#uk
7144971,Я приймаю ліки,3,3,tier3,uk_7144971,https://forvo.com/word/%D0%AF%20%D0%BF%D1%80%D0%B8%D0%B9%D0%BC%D0%B0%D1%8E%20%D0%BB%D1%96%D0%BA%D0%B8/#uk
7145017,Я хотів би зняти кошти,3,5,tier3,uk_7145017,https://forvo.com/word/%D0%AF%20%D1%85%D0%BE%D1%82%D1%96%D0%B2%20%D0%B1%D0%B8%20%D0%B7%D0%BD%D1%8F%D1%82%D0%B8%20%D0%BA%D0%BE%D1%88%D1%82%D0%B8/#uk
7143150,Я хочу замовити салат,3,4,tier3,uk_7143150,https://forvo.com/word/%D0%AF%20%D1%85%D0%BE%D1%87%D1%83%20%D0%B7%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%82%D0%B8%20%D1%81%D0%B0%D0%BB%D0%B0%D1%82/#uk
7145034,Я це дуже ціную,3,4,tier3,uk_7145034,https://forvo.com/word/%D0%AF%20%D1%86%D0%B5%20%D0%B4%D1%83%D0%B6%D0%B5%20%D1%86%D1%96%D0%BD%D1%83%D1%8E/#uk
1197642,вищий навчальний заклад,3,3,tier3,uk_1197642,https://forvo.com/word/%D0%B2%D0%B8%D1%89%D0%B8%D0%B9%20%D0%BD%D0%B0%D0%B2%D1%87%D0%B0%D0%BB%D1%8C%D0%BD%D0%B8%D0%B9%20%D0%B7%D0%B0%D0%BA%D0%BB%D0%B0%D0%B4/#uk
4066749,доконаний вид,3,2,tier3,uk_4066749,https://forvo.com/word/%D0%B4%D0%BE%D0%BA%D0%BE%D0%BD%D0%B0%D0%BD%D0%B8%D0%B9%20%D0%B2%D0%B8%D0%B4/#uk
1191567,дуже про́шу,3,2,tier3,uk_1191567,https://forvo.com/word/%D0%B4%D1%83%D0%B6%D0%B5%20%D0%BF%D1%80%D0%BE%CC%81%D1%88%D1%83/#uk
5406204,зупинка метро,3,2,tier3,uk_5406204,https://forvo.com/word/%D0%B7%D1%83%D0%BF%D0%B8%D0%BD%D0%BA%D0%B0%20%D0%BC%D0%B5%D1%82%D1%80%D0%BE/#uk
5406250,колір фуксії,3,2,tier3,uk_5406250,https://forvo.com/word/%D0%BA%D0%BE%D0%BB%D1%96%D1%80%20%D1%84%D1%83%D0%BA%D1%81%D1%96%D1%97/#uk
5478132,літературна сторінка,3,2,tier3,uk_5478132,https://forvo.com/word/%D0%BB%D1%96%D1%82%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%BD%D0%B0%20%D1%81%D1%82%D0%BE%D1%80%D1%96%D0%BD%D0%BA%D0%B0/#uk
4401176,напівкоштовний камінь,3,2,tier3,uk_4401176,https://forvo.com/word/%D0%BD%D0%B0%D0%BF%D1%96%D0%B2%D0%BA%D0%BE%D1%88%D1%82%D0%BE%D0%B2%D0%BD%D0%B8%D0%B9%20%D0%BA%D0%B0%D0%BC%D1%96%D0%BD%D1%8C/#uk
5406219,повсякденне взуття,3,2,tier3,uk_5406219,https://forvo.com/word/%D0%BF%D0%BE%D0%B2%D1%81%D1%8F%D0%BA%D0%B4%D0%B5%D0%BD%D0%BD%D0%B5%20%D0%B2%D0%B7%D1%83%D1%82%D1%82%D1%8F/#uk
6839929,подорожувати для задоволення,3,3,tier3,uk_6839929,https://forvo.com/word/%D0%BF%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B6%D1%83%D0%B2%D0%B0%D1%82%D0%B8%20%D0%B4%D0%BB%D1%8F%20%D0%B7%D0%B0%D0%B4%D0%BE%D0%B2%D0%BE%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F/#uk
4400220,приватна власність,3,2,tier3,uk_4400220,https://forvo.com/word/%D0%BF%D1%80%D0%B8%D0%B2%D0%B0%D1%82%D0%BD%D0%B0%20%D0%B2%D0%BB%D0%B0%D1%81%D0%BD%D1%96%D1%81%D1%82%D1%8C/#uk
790367,російська мова,3,2,tier3,uk_790367,https://forvo.com/word/%D1%80%D0%BE%D1%81%D1%96%D0%B9%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%B2%D0%B0/#uk
5406256,сто тисяч,3,2,tier3,uk_5406256,https://forvo.com/word/%D1%81%D1%82%D0%BE%20%D1%82%D0%B8%D1%81%D1%8F%D1%87/#uk
5406212,трав'яний чай,3,2,tier3,uk_5406212,https://forvo.com/word/%D1%82%D1%80%D0%B0%D0%B2%27%D1%8F%D0%BD%D0%B8%D0%B9%20%D1%87%D0%B0%D0%B9/#uk
5406201,туристичне бюро,3,2,tier3,uk_5406201,https://forvo.com/word/%D1%82%D1%83%D1%80%D0%B8%D1%81%D1%82%D0%B8%D1%87%D0%BD%D0%B5%20%D0%B1%D1%8E%D1%80%D0%BE/#uk
818503,українська мова,3,2,tier3,uk_818503,https://forvo.com/word/%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%B2%D0%B0/#uk
5406197,футбольне поле,3,2,tier3,uk_5406197,https://forvo.com/word/%D1%84%D1%83%D1%82%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D0%B5%20%D0%BF%D0%BE%D0%BB%D0%B5/#uk
3798027,центр міста,3,2,tier3,uk_3798027,https://forvo.com/word/%D1%86%D0%B5%D0%BD%D1%82%D1%80%20%D0%BC%D1%96%D1%81%D1%82%D0%B0/#uk
1149746,що чути?,3,2,tier3,uk_1149746,https://forvo.com/word/%D1%89%D0%BE%20%D1%87%D1%83%D1%82%D0%B8%3F/#uk
7117175,"""Путін - Хуйло"", кричали українські борці за незалежність своєї Батьківщини.",2,10,tier2,uk_7117175,https://forvo.com/word/%22%D0%9F%D1%83%D1%82%D1%96%D0%BD%20-%20%D0%A5%D1%83%D0%B9%D0%BB%D0%BE%22%2C%20%D0%BA%D1%80%D0%B8%D1%87%D0%B0%D0%BB%D0%B8%20%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D1%96%20%D0%B1%D0%BE%D1%80%D1%86%D1%96%20%D0%B7%D0%B0%20%D0%BD%D0%B5%D0%B7%D0%B0%D0%BB%D0%B5%D0%B6%D0%BD%D1%96%D1%81%D1%82%D1%8C%20%D1%81%D0%B2%D0%BE%D1%94%D1%97%20%D0%91%D0%B0%D1%82%D1%8C%D0%BA%D1%96%D0%B2%D1%89%D0%B8%D0%BD%D0%B8./#uk
7112309,"""Розетка не працює""",2,3,tier2,uk_7112309,https://forvo.com/word/%22%D0%A0%D0%BE%D0%B7%D0%B5%D1%82%D0%BA%D0%B0%20%D0%BD%D0%B5%20%D0%BF%D1%80%D0%B0%D1%86%D1%8E%D1%94%22/#uk
2100439,1-й Український фронт,2,3,tier2,uk_2100439,https://forvo.com/word/1-%D0%B9%20%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%20%D1%84%D1%80%D0%BE%D0%BD%D1%82/#uk
1171369,23 Серпня,2,2,tier2,uk_1171369,https://forvo.com/word/23%20%D0%A1%D0%B5%D1%80%D0%BF%D0%BD%D1%8F/#uk
6342911,28 листопада,2,2,tier2,uk_6342911,https://forvo.com/word/28%20%D0%BB%D0%B8%D1%81%D1%82%D0%BE%D0%BF%D0%B0%D0%B4%D0%B0/#uk
6342912,29 листопада,2,2,tier2,uk_6342912,https://forvo.com/word/29%20%D0%BB%D0%B8%D1%81%D1%82%D0%BE%D0%BF%D0%B0%D0%B4%D0%B0/#uk
6342913,30 листопада,2,2,tier2,uk_6342913,https://forvo.com/word/30%20%D0%BB%D0%B8%D1%81%D1%82%D0%BE%D0%BF%D0%B0%D0%B4%D0%B0/#uk
6342914,31 листопада,2,2,tier2,uk_6342914,https://forvo.com/word/31%20%D0%BB%D0%B8%D1%81%D1%82%D0%BE%D0%BF%D0%B0%D0%B4%D0%B0/#uk
4650314,Євген Виноградов,2,2,tier2,uk_4650314,https://forvo.com/word/%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%20%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2/#uk
4501061,Євген Коноплянка,2,2,tier2,uk_4501061,https://forvo.com/word/%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%20%D0%9A%D0%BE%D0%BD%D0%BE%D0%BF%D0%BB%D1%8F%D0%BD%D0%BA%D0%B0/#uk
4884778,Євген Шахов,2,2,tier2,uk_4884778,https://forvo.com/word/%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%20%D0%A8%D0%B0%D1%85%D0%BE%D0%B2/#uk
1887009,Іван Кочерга,2,2,tier2,uk_1887009,https://forvo.com/word/%D0%86%D0%B2%D0%B0%D0%BD%20%D0%9A%D0%BE%D1%87%D0%B5%D1%80%D0%B3%D0%B0/#uk
1883293,Іван Мазепа,2,2,tier2,uk_1883293,https://forvo.com/word/%D0%86%D0%B2%D0%B0%D0%BD%20%D0%9C%D0%B0%D0%B7%D0%B5%D0%BF%D0%B0/#uk
4399499,Іван Павло ІІ,2,3,tier2,uk_4399499,https://forvo.com/word/%D0%86%D0%B2%D0%B0%D0%BD%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%20%D0%86%D0%86/#uk
4525274,Іван Петряк,2,2,tier2,uk_4525274,https://forvo.com/word/%D0%86%D0%B2%D0%B0%D0%BD%20%D0%9F%D0%B5%D1%82%D1%80%D1%8F%D0%BA/#uk
1388282,Іван Ґонта,2,2,tier2,uk_1388282,https://forvo.com/word/%D0%86%D0%B2%D0%B0%D0%BD%20%D2%90%D0%BE%D0%BD%D1%82%D0%B0/#uk
4416905,Івано-Франківська область,2,2,tier2,uk_4416905,https://forvo.com/word/%D0%86%D0%B2%D0%B0%D0%BD%D0%BE-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
6876088,Інколи я відчуваю себе пригніченим,2,5,tier2,uk_6876088,https://forvo.com/word/%D0%86%D0%BD%D0%BA%D0%BE%D0%BB%D0%B8%20%D1%8F%20%D0%B2%D1%96%D0%B4%D1%87%D1%83%D0%B2%D0%B0%D1%8E%20%D1%81%D0%B5%D0%B1%D0%B5%20%D0%BF%D1%80%D0%B8%D0%B3%D0%BD%D1%96%D1%87%D0%B5%D0%BD%D0%B8%D0%BC/#uk
1238908,Інтернаціональна площа,2,2,tier2,uk_1238908,https://forvo.com/word/%D0%86%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B0%D1%86%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0/#uk
7041470,А вам як хочеться?,2,4,tier2,uk_7041470,https://forvo.com/word/%D0%90%20%D0%B2%D0%B0%D0%BC%20%D1%8F%D0%BA%20%D1%85%D0%BE%D1%87%D0%B5%D1%82%D1%8C%D1%81%D1%8F%3F/#uk
8748847,А що я такого сказала?,2,5,tier2,uk_8748847,https://forvo.com/word/%D0%90%20%D1%89%D0%BE%20%D1%8F%20%D1%82%D0%B0%D0%BA%D0%BE%D0%B3%D0%BE%20%D1%81%D0%BA%D0%B0%D0%B7%D0%B0%D0%BB%D0%B0%3F/#uk
1547214,Аби день до вечора,2,4,tier2,uk_1547214,https://forvo.com/word/%D0%90%D0%B1%D0%B8%20%D0%B4%D0%B5%D0%BD%D1%8C%20%D0%B4%D0%BE%20%D0%B2%D0%B5%D1%87%D0%BE%D1%80%D0%B0/#uk
7065457,Автобус відправляється із автостанції.,2,4,tier2,uk_7065457,https://forvo.com/word/%D0%90%D0%B2%D1%82%D0%BE%D0%B1%D1%83%D1%81%20%D0%B2%D1%96%D0%B4%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D1%8F%D1%94%D1%82%D1%8C%D1%81%D1%8F%20%D1%96%D0%B7%20%D0%B0%D0%B2%D1%82%D0%BE%D1%81%D1%82%D0%B0%D0%BD%D1%86%D1%96%D1%97./#uk
1165178,Анатолій Солов'яненко,2,2,tier2,uk_1165178,https://forvo.com/word/%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%20%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%27%D1%8F%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE/#uk
2907716,Андрій Грiвко,2,2,tier2,uk_2907716,https://forvo.com/word/%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%20%D0%93%D1%80i%D0%B2%D0%BA%D0%BE/#uk
1144234,Андрій П'ятов,2,2,tier2,uk_1144234,https://forvo.com/word/%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%20%D0%9F%27%D1%8F%D1%82%D0%BE%D0%B2/#uk
4439242,Андрій Шевченко,2,2,tier2,uk_4439242,https://forvo.com/word/%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%20%D0%A8%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE/#uk
4525266,Андрій Ярмоленко,2,2,tier2,uk_4525266,https://forvo.com/word/%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%20%D0%AF%D1%80%D0%BC%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE/#uk
7145026,Бажаю гарно провести час,2,4,tier2,uk_7145026,https://forvo.com/word/%D0%91%D0%B0%D0%B6%D0%B0%D1%8E%20%D0%B3%D0%B0%D1%80%D0%BD%D0%BE%20%D0%BF%D1%80%D0%BE%D0%B2%D0%B5%D1%81%D1%82%D0%B8%20%D1%87%D0%B0%D1%81/#uk
7143186,Батарейки входять у комплект?,2,4,tier2,uk_7143186,https://forvo.com/word/%D0%91%D0%B0%D1%82%D0%B0%D1%80%D0%B5%D0%B9%D0%BA%D0%B8%20%D0%B2%D1%85%D0%BE%D0%B4%D1%8F%D1%82%D1%8C%20%D1%83%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%82%3F/#uk
5466075,Богдан Бутко,2,2,tier2,uk_5466075,https://forvo.com/word/%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD%20%D0%91%D1%83%D1%82%D0%BA%D0%BE/#uk
1139207,Брати Гадюкіни,2,2,tier2,uk_1139207,https://forvo.com/word/%D0%91%D1%80%D0%B0%D1%82%D0%B8%20%D0%93%D0%B0%D0%B4%D1%8E%D0%BA%D1%96%D0%BD%D0%B8/#uk
2394618,Будь ласка!,2,2,tier2,uk_2394618,https://forvo.com/word/%D0%91%D1%83%D0%B4%D1%8C%20%D0%BB%D0%B0%D1%81%D0%BA%D0%B0%21/#uk
64053,Біла Церква,2,2,tier2,uk_64053,https://forvo.com/word/%D0%91%D1%96%D0%BB%D0%B0%20%D0%A6%D0%B5%D1%80%D0%BA%D0%B2%D0%B0/#uk
1239905,Білий Колодязь,2,2,tier2,uk_1239905,https://forvo.com/word/%D0%91%D1%96%D0%BB%D0%B8%D0%B9%20%D0%9A%D0%BE%D0%BB%D0%BE%D0%B4%D1%8F%D0%B7%D1%8C/#uk
7107348,Більшість людей нормально сприймають світ і навколишнє середовище.,2,8,tier2,uk_7107348,https://forvo.com/word/%D0%91%D1%96%D0%BB%D1%8C%D1%88%D1%96%D1%81%D1%82%D1%8C%20%D0%BB%D1%8E%D0%B4%D0%B5%D0%B9%20%D0%BD%D0%BE%D1%80%D0%BC%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%20%D1%81%D0%BF%D1%80%D0%B8%D0%B9%D0%BC%D0%B0%D1%8E%D1%82%D1%8C%20%D1%81%D0%B2%D1%96%D1%82%20%D1%96%20%D0%BD%D0%B0%D0%B2%D0%BA%D0%BE%D0%BB%D0%B8%D1%88%D0%BD%D1%94%20%D1%81%D0%B5%D1%80%D0%B5%D0%B4%D0%BE%D0%B2%D0%B8%D1%89%D0%B5./#uk
7120224,В українських школах навчальний рік починається з першого вересня,2,9,tier2,uk_7120224,https://forvo.com/word/%D0%92%20%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D1%85%20%D1%88%D0%BA%D0%BE%D0%BB%D0%B0%D1%85%20%D0%BD%D0%B0%D0%B2%D1%87%D0%B0%D0%BB%D1%8C%D0%BD%D0%B8%D0%B9%20%D1%80%D1%96%D0%BA%20%D0%BF%D0%BE%D1%87%D0%B8%D0%BD%D0%B0%D1%94%D1%82%D1%8C%D1%81%D1%8F%20%D0%B7%20%D0%BF%D0%B5%D1%80%D1%88%D0%BE%D0%B3%D0%BE%20%D0%B2%D0%B5%D1%80%D0%B5%D1%81%D0%BD%D1%8F/#uk
7145005,В яких мережах працює ця картка?,2,6,tier2,uk_7145005,https://forvo.com/word/%D0%92%20%D1%8F%D0%BA%D0%B8%D1%85%20%D0%BC%D0%B5%D1%80%D0%B5%D0%B6%D0%B0%D1%85%20%D0%BF%D1%80%D0%B0%D1%86%D1%8E%D1%94%20%D1%86%D1%8F%20%D0%BA%D0%B0%D1%80%D1%82%D0%BA%D0%B0%3F/#uk
1239846,Велика Багачка,2,2,tier2,uk_1239846,https://forvo.com/word/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0%20%D0%91%D0%B0%D0%B3%D0%B0%D1%87%D0%BA%D0%B0/#uk
789703,Велика Британія,2,2,tier2,uk_789703,https://forvo.com/word/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0%20%D0%91%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D1%96%D1%8F/#uk
7073046,Великобританія буде тренувати українських військових ще один рік у зв'язку з агресією Росії.,2,13,tier2,uk_7073046,https://forvo.com/word/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B1%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D1%96%D1%8F%20%D0%B1%D1%83%D0%B4%D0%B5%20%D1%82%D1%80%D0%B5%D0%BD%D1%83%D0%B2%D0%B0%D1%82%D0%B8%20%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D1%85%20%D0%B2%D1%96%D0%B9%D1%81%D1%8C%D0%BA%D0%BE%D0%B2%D0%B8%D1%85%20%D1%89%D0%B5%20%D0%BE%D0%B4%D0%B8%D0%BD%20%D1%80%D1%96%D0%BA%20%D1%83%20%D0%B7%D0%B2%27%D1%8F%D0%B7%D0%BA%D1%83%20%D0%B7%20%D0%B0%D0%B3%D1%80%D0%B5%D1%81%D1%96%D1%94%D1%8E%20%D0%A0%D0%BE%D1%81%D1%96%D1%97./#uk
3193360,Весна прийшла так якось несподівано!,2,5,tier2,uk_3193360,https://forvo.com/word/%D0%92%D0%B5%D1%81%D0%BD%D0%B0%20%D0%BF%D1%80%D0%B8%D0%B9%D1%88%D0%BB%D0%B0%20%D1%82%D0%B0%D0%BA%20%D1%8F%D0%BA%D0%BE%D1%81%D1%8C%20%D0%BD%D0%B5%D1%81%D0%BF%D0%BE%D0%B4%D1%96%D0%B2%D0%B0%D0%BD%D0%BE%21/#uk
8743531,Види зачісок,2,2,tier2,uk_8743531,https://forvo.com/word/%D0%92%D0%B8%D0%B4%D0%B8%20%D0%B7%D0%B0%D1%87%D1%96%D1%81%D0%BE%D0%BA/#uk
789729,Вогнепальна зброя,2,2,tier2,uk_789729,https://forvo.com/word/%D0%92%D0%BE%D0%B3%D0%BD%D0%B5%D0%BF%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B7%D0%B1%D1%80%D0%BE%D1%8F/#uk
4416906,Волинська область,2,2,tier2,uk_4416906,https://forvo.com/word/%D0%92%D0%BE%D0%BB%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
6741925,Володи́мир Олекса́ндрович Зеле́нський,2,3,tier2,uk_6741925,https://forvo.com/word/%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%CC%81%D0%BC%D0%B8%D1%80%20%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%CC%81%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87%20%D0%97%D0%B5%D0%BB%D0%B5%CC%81%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9/#uk
1165179,Володимир Івасюк,2,2,tier2,uk_1165179,https://forvo.com/word/%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%20%D0%86%D0%B2%D0%B0%D1%81%D1%8E%D0%BA/#uk
819008,Володимир Кличко,2,2,tier2,uk_819008,https://forvo.com/word/%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%20%D0%9A%D0%BB%D0%B8%D1%87%D0%BA%D0%BE/#uk
8426204,Володимир Олександрович Зеленський,2,3,tier2,uk_8426204,https://forvo.com/word/%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%20%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87%20%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9/#uk
6829756,Вона читає книжки?,2,3,tier2,uk_6829756,https://forvo.com/word/%D0%92%D0%BE%D0%BD%D0%B0%20%D1%87%D0%B8%D1%82%D0%B0%D1%94%20%D0%BA%D0%BD%D0%B8%D0%B6%D0%BA%D0%B8%3F/#uk
4525273,Віктор Коваленко,2,2,tier2,uk_4525273,https://forvo.com/word/%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%20%D0%9A%D0%BE%D0%B2%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE/#uk
7096013,Він отримав перемогу вправним кидком м'яча.,2,6,tier2,uk_7096013,https://forvo.com/word/%D0%92%D1%96%D0%BD%20%D0%BE%D1%82%D1%80%D0%B8%D0%BC%D0%B0%D0%B2%20%D0%BF%D0%B5%D1%80%D0%B5%D0%BC%D0%BE%D0%B3%D1%83%20%D0%B2%D0%BF%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D0%BC%20%D0%BA%D0%B8%D0%B4%D0%BA%D0%BE%D0%BC%20%D0%BC%27%D1%8F%D1%87%D0%B0./#uk
7091682,Він часто ходить і битий і лаяний.,2,7,tier2,uk_7091682,https://forvo.com/word/%D0%92%D1%96%D0%BD%20%D1%87%D0%B0%D1%81%D1%82%D0%BE%20%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C%20%D1%96%20%D0%B1%D0%B8%D1%82%D0%B8%D0%B9%20%D1%96%20%D0%BB%D0%B0%D1%8F%D0%BD%D0%B8%D0%B9./#uk
4416852,Вінницька область,2,2,tier2,uk_4416852,https://forvo.com/word/%D0%92%D1%96%D0%BD%D0%BD%D0%B8%D1%86%D1%8C%D0%BA%D0%B0%20%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C/#uk
1461770,Віталій Купрій,2,2,tier2,uk_1461770,https://forvo.com/word/%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9%20%D0%9A%D1%83%D0%BF%D1%80%D1%96%D0%B9/#uk
4327719,Героям Слава,2,2,tier2,uk_4327719,https://forvo.com/word/%D0%93%D0%B5%D1%80%D0%BE%D1%8F%D0%BC%20%D0%A1%D0%BB%D0%B0%D0%B2%D0%B0/#uk
4325398,Героям слава!,2,2,tier2,uk_4325398,https://forvo.com/word/%D0%93%D0%B5%D1%80%D0%BE%D1%8F%D0%BC%20%D1%81%D0%BB%D0%B0%D0%B2%D0%B0%21/#uk
789800,Головний біль,2,2,tier2,uk_789800,https://forvo.com/word/%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D0%BD%D0%B8%D0%B9%20%D0%B1%D1%96%D0%BB%D1%8C/#uk
